15456;POLYGON((-40.511856 -3.204282, -40.08281 -3.204282, -40.08281 -2.939776, -40.511856 -2.939776, -40.511856 -3.204282))
15457;POLYGON((-51.784409 -22.573239, -51.570975 -22.573239, -51.570975 -22.392396, -51.784409 -22.392396, -51.784409 -22.573239))
15458;POLYGON((-41.264045 -7.257842, -41.080857 -7.257842, -41.080857 -6.750466, -41.264045 -6.750466, -41.264045 -7.257842))
15459;POLYGON((-47.745931 -7.992643, -47.423709 -7.992643, -47.423709 -7.431844, -47.745931 -7.431844, -47.745931 -7.992643))
15460;POLYGON((-38.914993 -12.10652, -38.80565 -12.10652, -38.80565 -11.815957, -38.914993 -11.815957, -38.914993 -12.10652))
15461;POLYGON((-50.664395 -20.140859, -50.515846 -20.140859, -50.515846 -19.987447, -50.664395 -19.987447, -50.664395 -20.140859))
15462;POLYGON((-51.287565 -27.127882, -50.968122 -27.127882, -50.968122 -26.849294, -51.287565 -26.849294, -51.287565 -27.127882))
15463;POLYGON((-37.019154 -7.190458, -36.916626 -7.190458, -36.916626 -7.044961, -37.019154 -7.044961, -37.019154 -7.190458))
15464;POLYGON((-42.400885 -19.669309, -42.263026 -19.669309, -42.263026 -19.538211, -42.400885 -19.538211, -42.400885 -19.669309))
15465;POLYGON((-49.850668 -9.278321, -49.22038 -9.278321, -49.22038 -8.541316, -49.850668 -8.541316, -49.850668 -9.278321))
15466;POLYGON((-53.264483 -24.28297, -52.854859 -24.28297, -52.854859 -24.061401, -53.264483 -24.061401, -53.264483 -24.28297))
15467;POLYGON((-50.924148 -21.490737, -50.693169 -21.490737, -50.693169 -21.199048, -50.924148 -21.199048, -50.924148 -21.490737))
15468;POLYGON((-37.420106 -10.171255, -36.956402 -10.171255, -36.956402 -9.898033, -37.420106 -9.898033, -37.420106 -10.171255))
15469;POLYGON((-38.450593 -7.739078, -38.178294 -7.739078, -38.178294 -7.518895, -38.450593 -7.518895, -38.450593 -7.739078))
15470;POLYGON((-51.297925 -4.294947, -49.802919 -4.294947, -49.802919 -3.10511, -51.297925 -3.10511, -51.297925 -4.294947))
15471;POLYGON((-52.712192 -24.784283, -52.414639 -24.784283, -52.414639 -24.478473, -52.712192 -24.478473, -52.712192 -24.784283))
15472;POLYGON((-50.97179 -27.469916, -50.737492 -27.469916, -50.737492 -27.225791, -50.97179 -27.225791, -50.97179 -27.469916))
15473;POLYGON((-43.315138 -16.166689, -42.768743 -16.166689, -42.768743 -15.327136, -43.315138 -15.327136, -43.315138 -16.166689))
15474;POLYGON((-46.356613 -21.196918, -46.066493 -21.196918, -46.066493 -20.997648, -46.356613 -20.997648, -46.356613 -21.196918))
15475;POLYGON((-43.82078 -20.951287, -43.619019 -20.951287, -43.619019 -20.835522, -43.82078 -20.835522, -43.82078 -20.951287))
15476;POLYGON((-45.511736 -4.440827, -45.106724 -4.440827, -45.106724 -3.869962, -45.511736 -3.869962, -45.511736 -4.440827))
15477;POLYGON((-54.577145 -29.647673, -54.329582 -29.647673, -54.329582 -29.443897, -54.577145 -29.443897, -54.577145 -29.647673))
15478;POLYGON((-45.042695 -3.918294, -44.609929 -3.918294, -44.609929 -3.66773, -45.042695 -3.66773, -45.042695 -3.918294))
15479;POLYGON((-36.537661 -9.618538, -36.446812 -9.618538, -36.446812 -9.49922, -36.537661 -9.49922, -36.537661 -9.618538))
15480;POLYGON((-45.314051 -23.197995, -45.124215 -23.197995, -45.124215 -22.998426, -45.314051 -22.998426, -45.314051 -23.197995))
15481;POLYGON((-40.653644 -5.843041, -40.018255 -5.843041, -40.018255 -5.151861, -40.653644 -5.151861, -40.653644 -5.843041))
15482;POLYGON((-55.368608 -22.946192, -54.813533 -22.946192, -54.813533 -22.357191, -55.368608 -22.357191, -55.368608 -22.946192))
15483;POLYGON((-52.42076 -23.300112, -52.09867 -23.300112, -52.09867 -23.026345, -52.42076 -23.026345, -52.42076 -23.300112))
15484;POLYGON((-49.793027 -24.084097, -49.535802 -24.084097, -49.535802 -23.82628, -49.793027 -23.82628, -49.793027 -24.084097))
15485;POLYGON((-54.01837 -30.497188, -53.733321 -30.497188, -53.733321 -30.207503, -54.01837 -30.207503, -54.01837 -30.497188))
15486;POLYGON((-53.58555 -29.040802, -53.291785 -29.040802, -53.291785 -28.7326, -53.58555 -28.7326, -53.58555 -29.040802))
15487;POLYGON((-41.457386 -16.171797, -40.907462 -16.171797, -40.907462 -15.736685, -41.457386 -15.736685, -41.457386 -16.171797))
15488;POLYGON((-40.702303 -20.765154, -40.363923 -20.765154, -40.363923 -20.458993, -40.702303 -20.458993, -40.702303 -20.765154))
15489;POLYGON((-55.782559 -28.41638, -55.29883 -28.41638, -55.29883 -28.076455, -55.782559 -28.076455, -55.782559 -28.41638))
15490;POLYGON((-35.87742 -9.416687, -35.769017 -9.416687, -35.769017 -9.264542, -35.87742 -9.264542, -35.87742 -9.416687))
